time,pv_system_1_P_ac_W,pv_system_1_E_kWh,pv_system_2_P_ac_W,pv_system_2_E_kWh,P_total_ac_W,E_total_kWh
2026-09-29 11:00:00+02:00,6321.425184644708,6.321425184644708,4028.321065110128,4.028321065110128,10349.746249754837,10.349746249754837
2026-09-29 12:00:00+02:00,6462.780724968366,6.462780724968366,5229.55959013076,5.229559590130759,11692.340315099125,11.692340315099125
2026-09-29 13:00:00+02:00,6492.899952752799,6.4928999527528,6149.712325614028,6.149712325614027,12642.612278366827,12.642612278366826
2026-09-29 14:00:00+02:00,6115.537447876112,6.115537447876112,6700.338927999857,6.700338927999858,12815.87637587597,12.81587637587597
2026-09-29 15:00:00+02:00,5386.692912623751,5.386692912623751,7086.13012127492,7.086130121274921,12472.823033898672,12.47282303389867
2026-09-29 16:00:00+02:00,3958.048269801574,3.9580482698015738,6535.814471149826,6.535814471149826,10493.862740951401,10.4938627409514
2026-09-29 17:00:00+02:00,2281.289901921054,2.281289901921054,5347.05100666927,5.347051006669269,7628.340908590324,7.628340908590323
2026-09-29 18:00:00+02:00,1004.6985125102391,1.004698512510239,3411.43101498229,3.41143101498229,4416.129527492529,4.416129527492529
2026-09-29 19:00:00+02:00,284.51961578701895,0.28451961578701895,1465.7471133469428,1.4657471133469429,1750.2667291339617,1.7502667291339618
2026-09-29 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-29 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-29 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-29 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-30 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-30 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-30 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-30 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-30 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-30 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-30 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-30 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-30 08:00:00+02:00,58.89807769335353,0.05889807769335353,0.0,0.0,58.89807769335353,0.05889807769335353
2026-09-30 09:00:00+02:00,2481.7501270475127,2.481750127047513,313.5351247980239,0.3135351247980239,2795.2852518455365,2.7952852518455367
2026-09-30 10:00:00+02:00,4135.935271881742,4.135935271881742,1817.5593763554493,1.8175593763554494,5953.494648237191,5.953494648237191
2026-09-30 11:00:00+02:00,5433.713113898998,5.433713113898998,3441.8523887617193,3.441852388761719,8875.565502660716,8.875565502660717
2026-09-30 12:00:00+02:00,7432.402383828026,7.432402383828026,5693.627459213094,5.6936274592130935,13126.02984304112,13.12602984304112
2026-09-30 13:00:00+02:00,7232.560688969389,7.232560688969389,6769.030139750781,6.769030139750781,14001.590828720171,14.00159082872017
2026-09-30 14:00:00+02:00,6243.910930193462,6.243910930193462,6928.508679352002,6.928508679352002,13172.419609545464,13.172419609545464
2026-09-30 15:00:00+02:00,4581.941645068964,4.581941645068964,5729.248828282749,5.729248828282749,10311.190473351713,10.311190473351713
2026-09-30 16:00:00+02:00,3415.7567222975713,3.415756722297571,4899.183039202923,4.899183039202923,8314.939761500495,8.314939761500494
2026-09-30 17:00:00+02:00,2184.4038984947215,2.1844038984947214,3856.585997313401,3.856585997313401,6040.989895808123,6.0409898958081225
2026-09-30 18:00:00+02:00,1047.5882170094742,1.0475882170094741,2587.121806689227,2.587121806689227,3634.710023698701,3.6347100236987013
2026-09-30 19:00:00+02:00,271.8496831997919,0.2718496831997919,1018.9296199554716,1.0189296199554716,1290.7793031552635,1.2907793031552635
2026-09-30 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-30 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-30 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-30 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01 09:00:00+02:00,175.10658121205006,0.17510658121205006,116.57672804544424,0.11657672804544424,291.68330925749433,0.2916833092574943
2026-10-01 10:00:00+02:00,481.45810715600646,0.48145810715600645,433.4640249437904,0.4334640249437904,914.9221320997968,0.9149221320997969
2026-10-01 11:00:00+02:00,776.0418949186884,0.7760418949186884,726.28796095815,0.7262879609581501,1502.3298558768383,1.5023298558768383
2026-10-01 12:00:00+02:00,979.7577447916095,0.9797577447916095,955.541385991974,0.955541385991974,1935.2991307835837,1.9352991307835836
2026-10-01 13:00:00+02:00,1128.6669331303524,1.1286669331303525,1122.7562944184197,1.1227562944184197,2251.423227548772,2.251423227548772
2026-10-01 14:00:00+02:00,1186.5287930387374,1.1865287930387374,1196.4359445976302,1.1964359445976303,2382.9647376363673,2.3829647376363674
2026-10-01 15:00:00+02:00,1300.832876875364,1.300832876875364,1320.3094141367217,1.3203094141367218,2621.1422910120855,2.621142291012086
2026-10-01 16:00:00+02:00,1142.92390452858,1.14292390452858,1165.6970808885324,1.1656970808885323,2308.620985417112,2.3086209854171122
2026-10-01 17:00:00+02:00,867.1699107503268,0.8671699107503268,904.5363697928367,0.9045363697928367,1771.7062805431635,1.7717062805431634
2026-10-01 18:00:00+02:00,494.18404181259154,0.49418404181259157,524.0059745356108,0.5240059745356108,1018.1900163482023,1.0181900163482025
2026-10-01 19:00:00+02:00,103.89498472382392,0.10389498472382393,103.89498472382392,0.10389498472382393,207.78996944764785,0.20778996944764785
2026-10-01 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
